0,0.149780772575767,0.0100800487433846,0.0103862123591126,0.00674667230263011,0.0135995274503075,0.0347860092870667,0.601205507368085,0.0356392515947018,0.00499506622819312,0.129948826292737
0.0973163214783211,0,0.00947784714981948,0.00911505955599087,0.00230136002715055,0.0040085280638118,0.0164857942054072,0.102285035510789,0.0387847211412645,0.0027494467923463,0.388201861463714
0.00544327895299812,0.0134101506975575,0,0.229728434018888,0.0770880446107633,0.0609834779958158,0.107560805685664,0.0051527277000062,0.0409136340285688,0.097477407709187,0.010415329173585
0.00728753324599769,0.0154192479616279,0.279318983470641,0,0.110542790399196,0.090385128470117,0.0990848972532236,0.00616558002816944,0.0469339598404565,0.110077180629149,0.0133090080219602
0.0299566282067374,0.0410638378819551,0.197868479851292,0.236540585438219,0,0.313065736004149,0.119174404922452,0.0266815167578375,0.0950112815870063,0.486407650157504,0.0484474609105553
0.0659866933301171,0.0811731615065449,0.0878455685307073,0.11082686440816,0.245838133517265,0,0.265506096247097,0.0605018762561838,0.24600451630713,0.234157770246548,0.138583050321831
0.0123040948743577,0.0164385675327544,0.0743618815106002,0.0631263986653627,0.0144171622869777,0.0845691938319831,0,0.0161321225055338,0.0869922884741623,0.013405587812129,0.0219659697553552
0.608122565235625,0.149240809188826,0.0090488876006303,0.00796292541175219,0.00412324417682411,0.00777837702225147,0.0331467089555597,0,0.038840792797645,0.00342651234428253,0.114789320638714
0.0162907392716198,0.0325191485870966,0.0296901915135135,0.0285500203201326,0.0240420879925137,0.0501452401330411,0.0794842203956274,0.0267531989248832,0,0.0206437896982791,0.0264513020202462
0.0338935472193421,0.0316879769384081,0.240837877143342,0.240626564078214,0.487670485906458,0.337799311112168,0.101829459756937,0.0315279831508441,0.132182041936358,0,0.0392018139948942
0.0920402825369755,0.38874374436182,0.0134732431508748,0.0131172098312284,0.00998330644114984,0.0157103113207878,0.0367507673316871,0.0917579425160358,0.0429589397304637,0.0084680364162544,0
