0,-1.31411965111959e-37,0,7.17764579501795e-38,0.00142398825846612,0,0.00765640288591385,0,-0.00439485535025597,-0.0164868608117104,0,0.0129624214023352,-0.00057365040993318,0.000965771148912609,-0,-0,-0,-0.00240826071240008,0.0100848227739334
-0,0,0,0,-0.00108362908940762,-0,-0,-0,0,-0.00909273233264685,0.00284217251464725,-0,-0,-0,-0,0,0,0,0.000191449231351726
0,0,0,-0,-0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0
0.015321109443903,1.25618997260441e-37,-0,0,-0.00186494237277657,1.47587063602559e-37,0.0118013536557555,0.000780069967731833,0.00613187486305833,-0.0105778239667416,0.0032622036524117,0.0134021686390042,-0.000508273602463305,0.00184409075882286,0,-0.00113170733675361,0,0.00405318010598421,-0.00970465037971735
0.0134929995983839,-3.97699882718913e-38,-0,-1.02998609667597e-37,0,7.51989052415385e-38,0.0126909231767058,-0.00198270729742944,0.00805310066789389,0.0136386128142476,-0.0202374290674925,-0.0112145785242319,-0.0004162528202869,0.00230355258099735,0,-0.00151338754221797,-0,-0.00497905956581235,0.0149834491312504
0.0183930657804012,-1.56392094477175e-37,0,1.89346699512007e-37,0.00403562560677528,0,-0.0164593197405338,-0.00490567879751325,-0.00819491408765316,-0.017143027856946,0.0180510170757771,0.0150021808221936,-0.00075287907384336,0.002324094530195,1.53288277233231e-38,-0.00242512254044414,-0,-0.00626935716718435,0.0160737372934818
0.0276347454637289,-1.6599481170001e-37,0,2.42213856618383e-37,0.00152216583956033,-9.91233131593131e-38,0,-0,0.00956619810312986,-0.0143101755529642,0,0.0224142968654633,-0.000905788503587246,0.00308053963817656,0,6.33044255664572e-05,-0,0.0042298105545342,-0.0128443324938416
0.0154669480398297,-7.21675491411848e-38,0,2.06299361704878e-37,-0.00548282917588949,-2.08919117209903e-37,-0.0173930339515209,0,0.0101663237437606,0.0156496223062277,-0.0305687226355076,0.0131815550848842,0.000521973706781864,-0.00269346544519067,2.51658238325138e-38,-0.00294318422675133,-0,-0.00816693436354399,-0.0219153352081776
-0.0267500970512629,1.5796060708465e-37,-0,2.85377683272186e-37,0.00316002406179905,-1.86982518426099e-37,0.0204938426613808,0,0,-0.0154402032494545,-0.0068119210191071,0.0233519412577152,0.000867265567649156,0.0035599956754595,-0,-0.00131179008167237,0,-0.00658502941951156,-0.0195914544165134
-0,-0,0,-0,0,-0,-0,0,-0,0,-0,-0,0,0,0,-0,0,0,0
0.0383008942008018,1.16472475555263e-37,-0,4.75761276385467e-37,-0.00699579901993275,3.63056298250225e-37,0.0335680469870567,-0.00962278246879578,-0.0209791194647551,-0.0173422340303659,0,0.031264141201973,-0.00147473171819001,0.00704375887289643,-7.35969352319286e-38,0.00349337887018919,-0,-0.0119364280253649,-0.0347857773303986
0.0209366027265787,-1.55650639433731e-37,-0,1.455316278047e-37,-0.00104260933585465,1.77323726843915e-38,0.00981523096561432,0,0.00579517427831888,-0.0143346954137087,0,0,-0.000690741697326303,0.0016222057165578,0,0,-0,0.00269168172962964,-0.00930793024599552
-0.00475626345723867,-2.80331467372306e-38,-0,-2.1421964916288e-38,-0.00254103098995984,-0,-0.00166545563843101,0,0.00238157948479056,0.00985466409474611,-0.00632719043642282,-0.00273906392976642,0,-0,0,0.000582244421821088,0,0.00275678839534521,-0.0087083363905549
0.0224680006504059,-1.23267674489242e-37,-0,2.83022089343268e-37,0.00250281672924757,1.89750049261978e-37,0.0167630631476641,-0.000144612291478552,0.00978768896311522,0.00977143738418818,0.00189729279372841,0.0196857322007418,-0.000642777187749743,0,0,-0.00108215888030827,-0,-0.00573905743658543,0.0149347651749849
-0.00289561040699482,-5.48570793984322e-38,-0,4.76772016152203e-38,0.00514150038361549,1.76751111449841e-37,0.00966425891965628,0.00885012000799179,-0.0049140970222652,0.0150621375069022,-0.036327850073576,0.00205682846717536,0.000185567594598979,0.000781607872340828,0,-0.00352979497984052,0,0.0061300634406507,0.0137370526790619
-0.0113263949751854,7.09753580389004e-38,-0,-1.13465782307881e-37,-0.00450870487838984,-1.46126002561328e-37,0.0131089892238379,-0.00623943749815226,-0.00695838918909431,-0.0145943183451891,0.0277136173099279,0.00869190227240324,0.000538661552127451,-0.00184510939288884,-3.35209117832195e-38,0,-0,0.00588917080312967,-0.0168145596981049
-0,0,9.85923555659866e-38,8.25407675220326e-38,-0.00200577196665108,-2.89536042070264e-37,-0.0107493242248893,-0.0131995147094131,0.00408448372036219,0,-0.0298145618289709,-0.00140377727802843,0,-0.00163830374367535,1.73222462550468e-37,-0.00320929544977844,0,-0.00364570878446102,0.00288514909334481
-0.0278841163963079,1.71465985372182e-37,-0,2.60386052049176e-37,-0.00394343957304955,-2.04659483769212e-37,0.0216873623430729,-0.00326348887756467,-0.0117500033229589,0.0182267408818007,-0.013934725895524,0.0227647200226784,0.00107357860542834,-0.00389771466143429,0,0.0020422216039151,-0,0,0.0199901200830936
0.0380934737622738,2.09724785354176e-37,-0,-3.70447688023642e-37,0.00490679778158665,2.09200968777823e-37,-0.0248412154614925,-0.00102484121453017,-0.0157505087554455,0.0224134102463722,-0.00811544340103865,-0.0292711406946182,-0.00144337292294949,0.0048906784504652,0,-0.00174856523517519,0,0.00858056265860796,0
